driverId,constructorId,circuitId,prevPoints,constructorPosition,gridPosition,q3,podium
8,6,3,12,2,4,93227.0,1
8,6,17,12,2,6,97232.0,0
8,6,8,5,1,3,75257.0,1
8,6,73,15,1,6,102490.0,1
8,6,17,15,2,2,91182.0,1
8,6,24,15,2,5,96985.0,0
8,6,15,2,4,7,106170.0,0
8,6,13,8,3,8,128780.0,0
8,6,19,4,1,4,72839.0,0
8,208,2,6,5,10,96461.0,0
8,6,16,10,1,3,85516.0,1
8,6,13,6,1,1,105994.0,1
8,6,18,4,2,4,72144.0,0
8,6,24,12,2,3,101051.0,1
8,6,71,12,2,5,98348.0,0
8,6,22,15,2,6,93347.0,0
8,1,14,6,3,1,81484.0,1
8,6,9,10,1,2,80099.0,1
8,6,5,8,1,3,87546.0,1
8,6,11,10,1,3,80410.0,1
8,6,18,10,1,3,72322.0,1
8,6,1,8,1,4,83033.0,0
8,1,4,5,3,9,76015.0,0
8,1,20,4,3,5,90933.0,0
8,1,21,8,2,8,84158.0,0
8,1,7,6,3,3,75386.0,1
8,6,6,15,1,1,72178.0,1
8,6,71,12,2,2,93253.0,1
8,6,17,12,2,4,92140.0,0
8,6,15,12,3,5,103540.0,0
8,6,14,2,3,4,82065.0,0
8,6,13,8,3,3,106910.0,0
8,6,10,8,3,5,75142.0,0
8,6,9,15,2,5,90881.0,0
8,6,70,12,2,4,69901.0,1
8,6,14,10,3,3,84523.0,1
8,6,5,6,4,6,88815.0,0
8,6,6,3,4,2,74927.0,1
8,6,16,0,1,2,78644.0,1
8,208,9,1,4,8,90962.0,0
8,208,6,18,3,5,74822.0,0
8,208,17,6,3,2,94761.0,1
8,208,69,25,4,4,96708.0,0
8,208,24,6,4,4,101260.0,1
8,208,68,10,4,7,86236.0,0
8,208,2,25,2,10,112970.0,0
8,208,13,18,3,3,108205.0,1
8,208,11,18,4,6,79851.0,1
8,208,20,10,4,4,89892.0,1
8,208,35,15,4,9,98822.0,1
8,6,12,8,3,6,100144.0,1
8,208,14,15,4,7,84855.0,0
8,208,1,8,2,7,88738.0,1
8,208,4,18,3,4,81177.0,1
8,208,3,18,2,8,93327.0,1
8,51,18,0,8,8,68984.0,0
8,6,2,8,3,2,96230.0,1
8,208,35,8,4,5,97625.0,0
8,208,22,8,4,7,92208.0,0
8,6,3,10,2,4,93418.0,1
9,2,2,8,2,4,96727.0,1
9,2,11,2,3,4,81281.0,0
9,2,5,0,8,10,89357.0,0
9,2,12,2,8,10,100512.0,0
9,2,13,6,3,8,108763.0,0
9,4,2,18,5,6,111051.0,0
9,4,17,12,5,8,95364.0,0
9,4,7,8,5,8,75715.0,0
9,4,4,10,5,7,81353.0,0
9,4,15,4,5,8,106593.0,0
9,2,20,5,2,5,92123.0,0
9,2,11,2,2,7,80876.0,0
9,2,18,2,2,7,73129.0,0
9,2,13,4,2,14,106996.0,0
9,4,3,0,7,9,115885.0,0
9,2,9,5,2,5,80401.0,0
9,4,5,15,5,7,87039.0,0
9,4,12,6,5,6,98137.0,0
9,2,16,0,3,6,78979.0,1
9,2,5,4,2,5,87722.0,0
9,2,14,4,5,6,82258.0,1
9,4,14,15,5,9,83039.0,0
9,2,8,5,2,4,75493.0,0
9,2,18,0,5,9,72131.0,0
9,4,6,4,5,2,74120.0,1
9,2,4,3,2,5,82253.0,0
9,4,13,10,5,3,106100.0,1
9,2,16,0,2,9,87225.0,0
9,4,1,0,4,9,85372.0,1
9,2,14,1,2,6,83446.0,0
9,2,18,0,7,8,80631.0,1
9,2,24,8,6,7,101992.0,0
9,2,3,3,2,6,93710.0,0
9,2,15,6,3,4,105779.0,0
9,4,35,6,5,8,96824.0,0
9,2,5,5,2,5,88390.0,0
9,2,7,8,2,2,78498.0,1
9,2,15,5,8,7,109514.0,0
9,2,3,8,1,1,93096.0,1
9,2,12,1,3,3,99392.0,1
9,2,8,10,2,5,77037.0,0
9,2,4,6,2,4,82065.0,0
9,2,10,4,2,7,76521.0,0
9,2,13,1,7,5,106586.0,0
9,2,6,5,3,5,76171.0,1
10,7,11,0,4,5,81326.0,1
10,7,18,2,5,10,74230.0,0
10,7,3,2,3,2,93712.0,0
10,7,14,0,4,9,99787.0,0
10,7,2,5,2,3,95690.0,1
10,7,1,3,2,19,86975.0,0
10,7,9,1,3,8,80490.0,0
10,7,15,0,5,7,106328.0,0
10,7,13,3,5,7,106677.0,0
10,7,8,5,5,8,77596.0,0
10,7,15,0,5,6,109180.0,1
12,4,11,8,5,10,82371.0,0
13,3,24,2,5,10,101213.0,0
13,6,18,6,1,1,71931.0,1
13,6,24,15,3,6,100202.0,0
13,3,32,2,5,9,80032.0,0
13,6,35,4,3,6,96571.0,1
13,6,4,6,2,4,75442.0,0
13,6,20,5,2,3,90407.0,1
13,3,3,8,5,8,90074.0,0
13,3,1,2,4,7,84443.0,0
13,6,9,5,2,4,80764.0,0
13,3,13,1,5,10,108263.0,0
13,6,1,1,3,8,85599.0,0
13,6,11,8,3,7,79929.0,0
13,6,9,1,2,5,113065.0,0
13,6,17,10,3,6,95145.0,0
13,6,2,6,3,7,96251.0,0
13,6,3,8,3,2,91478.0,0
13,6,17,10,2,5,94933.0,0
13,6,15,12,2,6,103890.0,0
13,6,1,15,1,4,88490.0,0
13,6,14,10,3,3,84247.0,0
13,6,24,8,2,8,101723.0,0
13,6,69,6,2,11,96937.0,0
13,6,2,12,3,2,110587.0,0
13,6,68,12,2,6,85857.0,0
13,6,8,8,2,2,75510.0,1
13,3,24,8,3,8,101759.0,0
13,6,19,4,2,2,71435.0,1
13,6,7,4,2,10,77209.0,0
13,6,5,8,2,1,86907.0,1
13,6,18,12,2,5,72987.0,1
13,6,21,4,3,4,83702.0,0
13,6,17,3,1,3,96221.0,1
13,6,16,8,1,4,85765.0,0
13,6,14,12,3,3,82293.0,1
13,3,71,8,4,4,97016.0,0
13,6,10,6,2,3,74569.0,1
13,6,11,0,4,7,81900.0,0
13,6,7,8,4,6,74465.0,0
13,6,12,8,3,5,97535.0,0
13,3,14,8,3,5,83940.0,1
13,3,11,12,3,8,83537.0,0
13,6,14,10,1,4,81704.0,0
13,6,9,10,3,4,91124.0,0
13,6,20,10,3,5,90910.0,0
13,3,73,4,4,5,104483.0,0
13,6,7,0,3,3,73217.0,0
13,3,3,6,6,7,94511.0,0
13,6,18,4,3,9,88109.0,0
13,6,13,8,3,4,110256.0,0
13,3,4,10,3,9,86757.0,0
13,6,14,4,3,6,83188.0,0
13,6,10,0,3,3,74290.0,1
13,6,13,10,1,2,106011.0,1
13,6,11,10,3,4,80350.0,0
13,3,32,12,3,7,80567.0,0
13,3,1,4,3,6,85458.0,0
13,6,16,3,1,5,78874.0,0
13,6,6,2,3,7,75049.0,0
13,6,14,6,2,4,84132.0,0
13,6,24,8,3,6,99695.0,0
13,3,14,4,5,7,98251.0,0
13,6,5,8,1,1,87329.0,1
13,6,11,18,3,4,80331.0,0
13,6,13,12,3,6,106314.0,0
13,6,14,10,1,6,98894.0,0
13,6,3,6,1,2,114242.0,1
13,6,18,8,1,1,72368.0,1
13,6,4,8,2,9,81219.0,1
13,6,4,2,2,9,81585.0,0
13,6,4,10,1,1,81421.0,1
13,6,3,4,1,1,92652.0,1
13,6,35,6,3,5,96831.0,0
13,3,18,0,5,9,69841.0,0
13,6,9,8,1,4,80265.0,0
13,6,20,4,1,3,91778.0,1
13,6,5,12,3,8,87082.0,0
13,6,6,10,1,3,75967.0,1
13,6,17,6,2,7,95180.0,0
13,6,12,6,3,5,98127.0,0
13,6,8,6,1,1,75034.0,1
13,6,19,6,1,3,72703.0,1
13,3,18,12,3,3,70247.0,1
13,3,69,0,3,4,97205.0,0
13,3,24,15,3,4,101119.0,1
13,3,2,12,3,7,112473.0,0
13,3,17,8,3,4,96954.0,0
13,3,70,8,3,4,69192.0,1
13,3,9,15,3,3,93085.0,0
13,6,18,8,2,1,70680.0,1
13,3,13,0,3,6,108685.0,0
13,6,22,8,3,4,90804.0,0
13,6,22,0,2,1,89599.0,1
13,6,17,2,1,3,96889.0,1
13,6,68,1,3,5,85201.0,0
13,6,13,4,3,10,124059.0,0
13,6,1,18,1,5,84837.0,1
13,6,2,3,1,1,95043.0,0
13,3,70,6,5,1,68759.0,0
13,6,8,4,1,2,76490.0,1
13,6,13,10,1,2,107678.0,1
13,3,22,10,3,4,93527.0,0
13,3,1,36,4,3,87718.0,0
13,6,6,8,2,4,74283.0,0
13,3,14,10,3,4,84865.0,1
13,3,15,15,3,6,106000.0,0
13,6,18,10,3,7,73068.0,0
13,3,11,12,4,6,84223.0,0
13,6,4,10,1,3,82058.0,1
13,6,12,6,1,1,98989.0,1
13,6,10,10,1,2,75859.0,1
13,6,5,5,4,7,88858.0,0
13,6,5,8,1,1,87617.0,1
13,6,4,0,7,4,80934.0,0
13,6,6,3,4,5,75437.0,0
13,6,3,8,2,2,93123.0,1
13,6,35,18,2,6,97884.0,0
13,6,6,10,1,1,75787.0,1
13,6,35,8,2,6,98223.0,0
13,6,22,2,2,5,91378.0,0
13,6,7,6,1,6,79048.0,0
13,6,20,5,4,8,94574.0,1
13,6,24,12,3,7,101015.0,0
14,9,5,0,5,10,89959.0,0
14,9,8,6,4,7,77426.0,0
14,9,4,0,6,9,82749.0,0
14,9,17,5,5,5,97619.0,0
14,9,6,1,8,7,76426.0,1
15,7,24,8,5,6,101897.0,0
15,7,14,3,6,9,84555.0,0
15,7,13,0,6,8,107798.0,0
15,7,16,4,5,7,79026.0,0
15,7,22,2,6,4,90039.0,0
15,7,1,0,2,20,87127.0,1
15,7,2,1,4,8,96902.0,0
15,7,2,6,2,2,95273.0,0
15,7,19,2,5,8,73789.0,0
15,7,18,4,5,2,72737.0,0
15,7,3,2,3,1,93431.0,1
15,7,3,2,4,9,94154.0,0
15,7,4,3,5,8,82529.0,0
15,7,9,5,3,4,80091.0,0
15,7,5,1,6,8,88836.0,0
15,7,5,6,3,5,88666.0,0
15,7,12,2,4,7,100309.0,0
15,7,11,0,4,9,81767.0,0
15,7,10,6,4,4,76191.0,0
15,7,2,8,6,3,96711.0,0
15,7,22,0,5,2,92220.0,1
15,7,3,5,5,7,93994.0,0
15,7,8,3,5,4,76920.0,1
16,10,14,0,9,2,84261.0,0
16,10,17,10,6,10,95963.0,0
16,10,2,0,6,4,110914.0,0
16,10,3,5,5,10,116309.0,0
16,10,20,0,7,8,92010.0,0
16,10,6,6,5,8,75383.0,0
16,10,13,4,6,8,106659.0,0
16,10,24,0,6,9,100768.0,0
16,10,9,10,5,6,90908.0,0
17,9,6,6,2,8,75653.0,0
17,9,2,8,7,6,97009.0,0
17,9,4,4,3,1,79995.0,1
17,9,2,0,6,10,97345.0,0
17,9,6,25,1,1,73826.0,1
17,9,22,15,1,1,90915.0,1
17,9,5,25,2,1,86295.0,1
17,9,18,15,1,4,87572.0,1
17,9,2,12,2,4,96461.0,0
17,9,17,12,2,6,96290.0,0
17,9,7,0,6,6,76913.0,0
17,9,2,0,7,5,95797.0,0
17,9,17,18,3,2,94808.0,0
17,9,17,1,2,3,96466.0,1
17,9,22,0,1,2,91090.0,0
17,9,13,0,2,9,106788.0,0
17,9,15,8,1,7,107475.0,0
17,9,11,3,6,8,81732.0,0
17,9,8,0,4,6,77233.0,0
17,9,5,4,5,6,88417.0,0
17,9,6,2,5,9,77343.0,0
17,9,35,2,1,1,97242.0,1
17,9,69,18,1,2,96441.0,1
17,9,5,4,2,4,88613.0,1
17,9,4,0,2,5,81049.0,1
17,9,12,6,2,9,100239.0,0
17,9,20,8,2,1,92230.0,1
17,9,9,8,2,3,79868.0,1
17,9,3,8,4,6,115284.0,0
17,9,1,4,5,2,84035.0,0
17,9,22,15,1,6,91156.0,0
17,9,9,15,1,1,90399.0,1
17,9,7,15,2,7,75373.0,0
17,9,35,12,1,4,96468.0,1
17,9,24,12,1,4,98858.0,0
17,9,9,10,2,2,89758.0,1
17,9,19,0,6,9,73871.0,0
17,9,20,2,5,6,92476.0,1
17,9,68,15,1,2,84508.0,0
17,9,11,6,5,9,81256.0,0
17,9,18,12,1,2,72099.0,1
17,9,15,18,1,2,104732.0,1
17,9,13,25,1,1,105778.0,1
17,9,11,8,1,2,79184.0,1
17,9,22,15,1,2,90853.0,1
17,9,10,25,2,4,74347.0,0
17,9,24,10,2,3,101726.0,1
17,9,1,25,2,5,85651.0,0
17,9,9,12,1,2,111793.0,1
17,9,3,12,1,3,92637.0,0
17,9,6,12,1,1,74381.0,1
17,9,2,2,3,1,109327.0,1
17,9,13,12,1,3,121325.0,0
17,9,24,18,1,1,99957.0,1
17,9,7,25,1,4,74346.0,0
17,9,18,0,2,2,79668.0,1
17,9,6,10,1,4,74181.0,1
17,9,7,15,1,5,86208.0,0
17,9,14,1,7,3,98117.0,0
17,9,14,10,1,2,83968.0,1
17,9,11,15,1,6,80474.0,0
17,9,20,15,1,1,90079.0,1
17,9,10,25,1,8,101496.0,0
17,9,12,15,1,2,97163.0,1
17,9,13,10,1,3,109376.0,1
17,9,6,12,1,3,74019.0,0
17,9,13,0,5,7,107524.0,0
17,9,4,18,1,1,80981.0,0
17,9,15,8,1,5,105977.0,1
17,9,14,18,1,4,82433.0,0
17,3,21,3,6,10,84795.0,0
17,9,2,8,1,5,112244.0,1
17,9,1,12,3,2,87827.0,0
17,9,13,4,1,12,108392.0,0
17,9,13,0,6,7,108736.0,0
17,9,4,2,6,7,82429.0,0
17,9,18,15,1,3,72581.0,0
17,9,68,18,1,2,85327.0,1
17,9,3,18,1,7,93078.0,0
17,9,20,18,1,3,89608.0,0
17,9,4,6,1,7,81570.0,0
17,9,9,12,1,4,90220.0,1
17,9,5,15,1,2,85454.0,1
17,9,2,10,1,3,95179.0,0
17,9,1,4,1,3,84395.0,0
17,9,7,12,1,4,73429.0,1
17,9,24,18,1,5,99925.0,0
17,9,18,18,1,3,75637.0,1
17,3,3,0,5,7,93006.0,0
17,9,17,2,5,7,98153.0,0
17,9,11,10,2,3,81741.0,1
18,23,12,2,1,5,99821.0,0
18,23,20,3,1,3,92473.0,0
18,23,9,10,1,6,80289.0,0
18,23,11,4,1,8,82511.0,0
18,1,13,8,2,1,107573.0,1
18,1,22,18,2,2,90475.0,1
18,1,3,6,2,8,115672.0,0
18,23,4,10,1,1,80527.0,1
18,23,14,2,1,6,85030.0,1
18,23,17,5,1,5,96532.0,1
18,1,1,6,2,4,84675.0,1
18,1,9,0,6,3,98200.0,0
18,1,11,4,6,7,84294.0,0
18,1,4,8,2,5,81996.0,1
18,1,6,15,2,2,73997.0,1
18,1,5,12,2,6,85982.0,0
18,1,7,15,2,7,73838.0,1
18,1,1,15,2,4,84779.0,0
18,1,2,8,2,4,95200.0,1
18,11,4,2,4,8,76008.0,0
18,1,70,0,7,3,69900.0,0
18,11,21,6,4,2,82988.0,0
18,1,1,15,1,2,85074.0,1
18,1,17,18,2,2,94421.0,0
18,1,2,15,2,10,124053.0,0
18,1,12,2,2,9,98801.0,0
18,1,2,8,6,9,94518.0,0
18,1,13,1,5,10,129776.0,0
18,1,6,4,6,9,75647.0,0
18,1,17,2,5,8,125673.0,0
18,23,3,6,1,4,94044.0,1
18,1,17,4,1,5,94979.0,1
18,23,24,4,1,5,101892.0,1
18,11,17,4,4,4,105503.0,0
18,1,35,12,2,7,96731.0,0
18,1,14,8,5,6,85379.0,0
18,1,17,25,1,5,96191.0,1
18,11,14,5,4,5,82011.0,0
18,11,10,3,4,4,74862.0,0
18,11,11,5,4,14,80092.0,1
18,11,5,10,4,6,87790.0,0
18,1,7,8,5,9,76182.0,0
18,1,24,10,2,4,99823.0,1
18,23,1,6,1,1,86202.0,1
18,11,17,1,8,10,99285.0,0
18,11,3,4,4,3,91549.0,0
18,11,2,5,4,2,93986.0,1
18,1,4,25,1,5,80991.0,0
18,1,24,12,5,6,101964.0,0
18,1,22,4,6,8,94317.0,0
18,1,71,10,5,4,99121.0,0
18,1,11,8,2,3,80024.0,1
18,1,12,25,2,6,97645.0,0
18,11,14,1,8,10,85165.0,0
18,1,14,8,5,9,84515.0,0
18,1,15,1,5,8,104282.0,0
18,1,11,18,2,4,81583.0,0
18,1,22,12,2,5,91378.0,0
18,23,2,10,1,1,95181.0,1
18,1,10,12,1,5,74427.0,0
18,1,22,4,5,10,91827.0,0
18,1,13,6,5,6,123075.0,0
18,1,12,18,1,7,98210.0,1
18,1,7,18,1,4,75520.0,1
18,1,10,1,3,6,104113.0,1
18,1,5,10,1,4,86781.0,1
18,23,6,10,1,1,74902.0,1
18,1,15,18,2,4,105944.0,0
18,1,14,10,2,2,82084.0,1
18,1,22,18,2,8,91290.0,0
18,23,22,4,1,10,92962.0,0
18,1,18,15,2,3,72283.0,1
18,1,18,10,3,2,72513.0,1
18,1,24,10,3,5,101290.0,0
18,1,68,12,3,4,85659.0,0
18,23,5,10,1,2,88421.0,1
18,1,1,25,6,10,90357.0,0
18,1,14,15,2,3,82777.0,1
18,1,15,25,2,4,106939.0,1
18,1,18,12,5,5,70930.0,0
18,1,68,12,2,4,84950.0,1
18,1,35,25,2,3,96126.0,0
18,1,24,18,2,3,98631.0,1
18,11,22,5,4,7,90992.0,0
18,1,15,18,2,3,104804.0,1
20,6,9,12,2,6,93547.0,1
20,6,7,18,2,1,70240.0,1
20,6,34,18,2,7,89799.0,0
20,9,68,25,1,1,84178.0,1
20,9,22,25,1,1,90466.0,1
20,9,14,25,1,1,82275.0,1
20,6,4,10,2,3,85458.0,1
20,6,6,15,2,3,75849.0,1
20,6,71,15,2,3,91943.0,1
20,9,18,6,2,6,70938.0,0
20,9,35,15,1,2,96042.0,1
20,6,32,12,2,4,74970.0,1
20,6,70,10,2,3,68810.0,0
20,6,3,15,2,2,92982.0,0
20,6,17,25,2,3,96687.0,1
20,9,69,15,1,1,95657.0,1
20,9,3,12,1,2,92584.0,1
20,9,2,15,1,1,109674.0,1
20,9,1,8,3,1,87407.0,1
20,9,5,5,2,1,88316.0,1
20,9,15,1,2,2,108204.0,0
20,9,14,6,2,9,85180.0,0
20,9,20,10,2,4,92480.0,1
20,9,24,25,1,24,101073.0,1
20,9,18,25,1,1,71918.0,1
20,9,15,25,1,1,104381.0,1
20,9,18,18,1,4,72760.0,0
20,9,4,8,2,2,80660.0,0
20,6,24,18,2,4,95339.0,0
20,9,22,25,1,1,90839.0,1
20,9,68,25,1,1,85283.0,1
20,9,22,5,2,1,92160.0,1
20,5,14,4,6,1,97555.0,1
20,5,13,3,8,10,110319.0,0
20,6,4,12,2,3,76305.0,0
20,6,6,12,2,2,71039.0,1
20,6,7,18,2,1,70764.0,1
20,9,20,25,1,2,89501.0,1
20,9,13,15,1,2,121200.0,1
20,9,4,8,3,2,80101.0,1
20,9,17,5,2,1,96184.0,1
20,6,3,25,1,1,87958.0,1
20,9,10,15,1,2,101026.0,0
20,9,35,25,1,1,97202.0,1
20,6,69,12,2,2,93347.0,1
20,6,1,15,1,3,81838.0,1
20,6,32,18,2,1,76488.0,0
20,9,11,25,1,2,79426.0,1
20,9,7,18,2,2,75420.0,0
20,9,12,12,2,1,97587.0,1
20,9,24,25,1,2,100075.0,1
20,9,68,25,1,1,84119.0,1
20,9,15,25,1,1,102841.0,1
20,9,14,25,1,1,83755.0,1
20,9,1,25,1,1,83529.0,1
20,9,22,18,1,1,90785.0,1
20,9,10,6,2,1,73791.0,1
20,6,18,12,2,2,68360.0,1
20,6,24,25,2,3,96777.0,1
20,117,6,4,9,9,72732.0,0
20,117,73,1,9,9,103091.0,0
20,9,14,15,1,6,82675.0,0
20,9,15,12,1,2,105457.0,1
20,9,11,10,1,3,81416.0,0
20,6,9,18,2,3,87356.0,0
20,6,11,6,2,1,76276.0,1
20,6,13,25,2,2,102795.0,1
20,9,11,15,1,1,78773.0,1
20,9,9,25,2,1,89615.0,0
20,6,14,18,2,6,98064.0,1
20,6,71,15,2,4,97965.0,1
20,9,9,25,1,2,90431.0,1
20,6,73,4,1,1,101498.0,0
20,6,17,25,2,1,91095.0,0
20,117,21,0,9,13,91062.0,0
20,9,13,18,1,1,108298.0,1
20,6,1,8,2,4,87757.0,1
20,6,2,15,2,2,109908.0,1
20,6,11,15,2,3,82739.0,1
20,9,20,18,1,3,90216.0,0
20,9,11,12,1,1,79815.0,1
20,2,19,5,2,7,73513.0,0
20,9,17,25,3,1,94558.0,0
20,9,6,15,1,3,74227.0,1
20,9,22,18,2,9,94432.0,1
20,9,22,25,1,2,91089.0,1
20,6,4,18,2,2,79200.0,1
20,6,6,18,1,2,72221.0,1
20,6,1,15,1,2,82456.0,1
20,6,24,10,3,5,99661.0,1
20,6,73,12,2,4,101841.0,0
20,6,70,12,2,2,64293.0,1
20,9,9,12,1,4,112199.0,1
20,9,7,12,1,1,73784.0,0
20,9,69,25,1,1,96338.0,1
20,9,18,25,1,1,86479.0,1
20,117,22,4,7,9,90554.0,0
20,6,7,25,2,2,71789.0,0
20,9,24,25,1,1,99394.0,1
20,6,4,18,2,6,83334.0,1
20,6,17,15,2,4,96246.0,1
20,9,17,8,2,3,114960.0,0
20,9,11,12,2,2,83201.0,0
20,9,7,12,2,3,75548.0,1
20,9,2,18,2,5,96634.0,0
20,6,1,12,2,3,84675.0,1
20,6,18,15,2,3,71804.0,1
20,6,17,25,2,2,91864.0,1
20,6,3,18,1,3,89247.0,1
20,6,71,25,2,1,93194.0,1
20,6,18,10,3,5,71495.0,0
20,9,15,8,2,4,105902.0,1
20,9,18,25,1,2,75519.0,1
20,9,2,25,6,2,119486.0,1
20,6,22,25,2,4,93245.0,1
20,6,15,18,2,1,103885.0,1
20,6,14,25,2,3,83685.0,1
20,9,2,12,3,3,110789.0,1
20,6,13,18,2,2,118905.0,1
20,117,6,0,5,8,71419.0,0
20,9,24,5,2,2,101615.0,1
20,5,17,3,6,6,97685.0,0
20,6,34,25,2,3,90400.0,0
20,6,9,15,1,2,85936.0,1
20,9,3,10,2,3,94015.0,1
20,9,7,18,1,1,85425.0,1
20,9,6,12,1,3,73980.0,1
20,6,14,25,2,2,79280.0,0
20,6,15,12,2,3,96628.0,1
20,6,11,25,2,4,96210.0,1
20,5,18,0,6,7,73082.0,0
20,117,24,0,7,9,84961.0,0
20,9,14,10,2,8,85436.0,0
20,9,5,18,1,1,85049.0,1
20,9,17,25,1,1,93706.0,1
20,6,13,10,3,4,107108.0,0
20,9,3,10,1,1,92422.0,1
20,9,1,18,2,6,85668.0,1
20,6,69,12,3,6,96358.0,0
20,6,22,10,3,6,91028.0,0
20,6,32,12,3,7,79381.0,0
20,6,11,2,2,5,80874.0,0
20,6,14,8,3,3,81972.0,1
20,9,7,25,1,1,73014.0,1
20,9,2,25,1,1,94870.0,1
20,5,16,4,6,9,79638.0,0
20,6,22,15,2,8,92192.0,0
20,6,69,8,2,5,92298.0,0
20,6,6,15,2,4,74552.0,0
20,6,7,12,2,3,72990.0,1
20,6,10,12,3,6,75315.0,0
20,6,9,18,2,11,91490.0,0
20,9,12,18,1,1,96975.0,1
20,9,10,10,2,6,77577.0,0
20,9,13,6,2,3,127717.0,0
20,9,4,25,1,2,81181.0,1
20,9,6,25,1,1,73556.0,1
20,6,11,18,2,5,75071.0,1
20,9,9,6,2,1,79509.0,1
20,6,13,15,2,2,103267.0,0
20,6,73,18,2,3,103966.0,1
20,9,9,15,2,2,97386.0,0
20,5,10,0,9,9,77244.0,0
20,6,6,12,2,4,70947.0,1
20,6,9,1,4,10,86339.0,0
20,6,70,10,1,6,63464.0,1
20,9,4,25,1,3,81054.0,0
20,6,17,10,2,3,91848.0,1
20,9,35,25,1,2,97316.0,1
20,6,22,25,2,1,87064.0,1
20,6,3,12,2,2,88160.0,0
20,5,15,10,6,6,106244.0,0
20,6,73,15,2,3,100797.0,1
20,6,4,15,2,3,76272.0,0
20,9,3,10,4,1,114101.0,0
20,9,15,18,1,3,106905.0,1
20,6,18,18,2,2,67374.0,0
20,6,24,8,2,3,95125.0,1
20,6,1,18,2,3,81190.0,0
20,6,15,13,2,3,96437.0,1
20,5,12,1,9,6,100142.0,0
20,9,13,8,2,8,106761.0,1
20,6,32,18,2,2,75170.0,1
21,10,13,0,9,1,106308.0,1
21,4,6,6,1,9,77260.0,0
21,4,19,5,1,3,71920.0,1
21,4,9,3,1,5,80919.0,0
21,4,4,3,1,2,74709.0,1
21,4,1,10,1,2,85635.0,0
21,4,7,5,1,2,75178.0,0
21,4,8,6,1,7,76345.0,0
21,4,10,3,1,5,74894.0,0
21,4,2,0,1,1,93840.0,1
21,4,8,1,3,5,75674.0,0
21,4,5,3,3,10,89322.0,0
21,4,3,3,3,7,94056.0,0
21,4,1,8,3,6,87634.0,0
21,4,14,3,2,9,83175.0,0
21,4,17,5,1,2,104992.0,1
21,4,5,3,1,4,87564.0,0
21,4,22,6,1,6,90599.0,1
21,4,18,6,1,6,71629.0,0
22,11,21,2,4,3,83242.0,0
22,11,6,4,4,5,75804.0,0
22,11,19,5,4,4,72109.0,0
22,11,20,0,4,4,90754.0,0
22,11,7,3,8,9,80848.0,0
22,23,12,0,1,3,99563.0,1
22,3,24,6,6,7,100203.0,0
22,3,35,2,7,10,96998.0,0
22,11,14,1,4,8,82787.0,0
22,11,11,3,4,3,80085.0,0
22,23,9,8,1,2,79856.0,1
22,23,14,2,1,5,85015.0,1
22,23,15,10,1,9,108828.0,0
22,23,20,6,1,2,92357.0,0
22,23,22,3,1,6,92660.0,0
22,23,13,10,1,4,106513.0,0
22,3,12,0,7,9,98428.0,0
22,23,2,8,1,8,95651.0,0
22,3,9,12,7,8,91175.0,0
22,3,15,1,7,6,106236.0,0
22,3,22,8,7,7,91535.0,0
22,23,1,6,1,2,86505.0,1
22,3,14,10,7,10,83328.0,0
22,11,17,3,4,3,105503.0,0
22,3,1,1,7,8,85217.0,0
22,23,3,5,1,6,94239.0,0
22,23,18,2,1,1,79576.0,0
22,23,17,2,1,4,96493.0,0
22,11,18,3,4,5,71619.0,0
22,23,24,1,1,4,101786.0,0
22,23,6,8,1,3,75077.0,1
22,23,4,4,1,3,80762.0,1
23,7,11,1,6,5,80714.0,0
23,7,10,5,5,8,75923.0,0
23,7,21,6,7,6,83772.0,0
23,7,1,1,6,6,86612.0,1
23,7,5,0,5,15,87569.0,0
23,7,8,0,5,5,76091.0,0
23,7,22,2,6,3,89989.0,0
24,10,6,6,6,10,75170.0,0
30,131,1,8,3,7,84927.0,0
30,6,17,10,2,6,105775.0,1
30,6,20,10,2,2,90028.0,1
30,6,4,10,2,3,74970.0,1
30,6,21,3,3,1,82795.0,1
30,6,2,8,2,14,94668.0,0
30,6,10,10,2,2,74205.0,1
30,6,5,10,2,2,87284.0,1
30,131,9,15,5,3,112020.0,0
30,131,2,6,9,3,96391.0,0
30,131,4,1,4,6,81294.0,0
30,131,6,12,4,7,74590.0,0
30,131,5,0,4,5,86857.0,0
30,6,19,8,2,1,70832.0,1
30,6,8,10,2,1,75493.0,1
30,6,7,8,2,5,75986.0,1
30,131,24,10,4,8,100662.0,0
30,6,9,4,2,3,80574.0,1
30,131,7,0,5,8,73864.0,0
30,131,5,4,5,8,86646.0,0
30,131,3,2,3,7,115524.0,0
30,131,18,12,4,8,76925.0,0
30,131,14,10,4,8,83777.0,0
30,6,14,6,1,2,81486.0,1
30,131,17,1,4,9,95646.0,0
30,131,10,6,5,3,102459.0,0
30,6,3,8,3,1,91431.0,1
30,131,35,8,4,9,96950.0,0
30,131,14,6,5,4,84540.0,0
30,131,9,12,4,10,91430.0,0
30,131,22,2,4,10,91846.0,0
31,1,2,4,3,5,94916.0,0
31,1,3,8,2,5,92164.0,0
31,1,6,6,3,4,74664.0,1
31,1,9,8,3,8,81107.0,0
31,1,21,5,2,7,84021.0,1
32,9,3,8,6,8,93112.0,0
35,2,20,0,5,9,91542.0,0
35,2,9,1,5,10,81599.0,0
